NORAD ID,COSPAR ID,Name,Source,Period,Inclination (deg),Apogee (km),Perigee (km),Eccentric,Radar Cross Section,Size,A/M,Orbit Memo,Launch Time,Deacy Time,Is Active Satellite,Decay?,Debris?,Rocket?
"13757","1983-001A","COSMOS 1428","CIS","104.59","82.91","1,000","950","0.00","0.00","0.00","0.01","","1983-01-12","","false","false","false","false"
"13736","1982-118A","OPS 9845 (DMSP 5D-2 F6)","US","100.77","98.58","800","790","0.00","0.00","0.00","0.01","","1982-12-21","","false","false","false","false"
"13718","1982-116A","METEOR 2-9","CIS","101.74","81.25","879","803","0.01","0.00","0.00","0.01","","1982-12-14","","false","false","false","false"
"13669","1982-113A","RADUGA 11","CIS","1,473.80","15.42","36,708","36,335","0.00","0.00","0.00","","","1982-11-26","","false","false","false","false"
"13653","1982-099E","COSMOS 1412 FUEL CORE","CIS","103.59","64.83","944","913","0.00","0.00","0.00","0.00","","1982-10-02","","false","false","false","false"
"13652","1982-110C","ANIK C3 (TELESAT-5)","CA","1,441.42","15.00","35,893","35,888","0.00","0.00","0.00","","","1982-11-11","","false","false","false","false"
"13651","1982-110B","SBS 3","US","1,440.88","14.99","35,903","35,857","0.00","0.00","0.00","","","1982-11-11","","false","false","false","false"
"13648","1982-109A","COSMOS 1420","CIS","100.44","73.99","795","765","0.00","0.00","0.00","0.01","","1982-11-11","","false","false","false","false"
"13637","1982-106B","DSCS 3-1","US","","","","","","0.00","0.00","","&quot;,","1982-10-30","","false","false","false","false"
"13636","1982-106A","DSCS 2-15","US","1,514.34","16.36","37,323","37,286","0.00","0.00","0.00","","","1982-10-30","","false","false","false","false"
"13631","1982-105A","SATCOM C5","US","1,436.09","14.91","35,801","35,772","0.00","0.00","0.00","","","1982-10-28","","false","false","false","false"
"13624","1982-103A","GORIZONT 6","CIS","1,436.25","14.31","35,810","35,769","0.00","0.00","0.00","","","1982-10-20","","false","false","false","false"
"13617","1982-102A","COSMOS 1417","CIS","104.71","82.97","1,007","954","0.00","0.00","0.00","0.01","","1982-10-19","","false","false","false","false"
"13607","1982-100E","COSMOS 1415 (GLONASS)","CIS","673.49","63.97","19,081","19,066","0.00","0.00","0.00","","","1982-10-12","","false","false","false","false"
"13606","1982-100D","COSMOS 1414 (GLONASS)","CIS","675.73","64.00","19,292","18,968","0.01","0.00","0.00","","","1982-10-12","","false","false","false","false"
"13603","1982-100A","COSMOS 1413 (GLONASS)","CIS","673.32","63.99","19,084","19,054","0.00","0.00","0.00","","","1982-10-12","","false","false","false","false"
"13600","1982-099A","COSMOS 1412","CIS","103.88","64.81","986","899","0.01","0.00","0.00","0.01","","1982-10-02","","false","false","false","false"
"13595","1982-097A","INTELSAT 505","ITSO","1,463.32","15.34","36,414","36,221","0.00","0.00","0.00","","","1981-12-30","","false","false","false","false"
"13594","1982-043D","COSMOS 1365 FUEL CORE","CIS","103.37","65.07","956","879","0.01","0.00","0.00","0.00","","1982-05-14","","false","false","false","false"
"13589","1982-096A","COSMOS 1410","CIS","115.92","82.61","1,502","1,492","0.00","0.00","0.00","0.01","","1981-12-30","","false","false","false","false"
"13554","1982-093A","EKRAN 9","CIS","1,436.44","14.27","35,901","35,685","0.00","0.00","0.00","","","1981-12-30","","false","false","false","false"
"13552","1982-092A","COSMOS 1408","CIS","94.73","82.57","520","491","0.00","0.00","0.00","0.01","","1981-12-30","","false","false","false","false"
"13492","1982-087A","KIKU 4 (ETS 3)","JPN","105.04","44.62","1,004","989","0.00","0.00","0.00","0.01","","1981-12-30","","false","false","false","false"
"13431","1982-082A","ANIK D1 (TELESAT 6)","CA","1,438.61","14.94","35,862","35,810","0.00","0.00","0.00","","","1981-12-30","","false","false","false","false"
"13416","1982-052D","COSMOS 1372 FUEL CORE","CIS","103.61","64.90","931","927","0.00","0.00","0.00","0.00","","1982-06-01","","false","false","false","false"
"13382","1982-073H","COSMOS 1395","CIS","115.87","74.01","1,516","1,473","0.00","0.00","0.00","0.01","","1982-07-21","","false","false","false","false"
"13381","1982-073G","COSMOS 1394","CIS","115.65","74.01","1,496","1,474","0.00","0.00","0.00","0.01","","1982-07-21","","false","false","false","false"
"13380","1982-073F","COSMOS 1393","CIS","115.46","74.02","1,482","1,470","0.00","0.00","0.00","0.01","","1982-07-21","","false","false","false","false"
"13379","1982-073E","COSMOS 1392","CIS","115.26","74.01","1,475","1,459","0.00","0.00","0.00","0.01","","1982-07-21","","false","false","false","false"
"13378","1982-073D","COSMOS 1391","CIS","115.07","74.01","1,476","1,442","0.00","0.00","0.00","0.01","","1982-07-21","","false","false","false","false"
"13377","1982-073C","COSMOS 1390","CIS","114.90","74.02","1,474","1,427","0.00","0.00","0.00","0.01","","1982-07-21","","false","false","false","false"
"13376","1982-073B","COSMOS 1389","CIS","114.71","74.01","1,475","1,410","0.00","0.00","0.00","0.01","","1982-07-21","","false","false","false","false"
"13375","1982-073A","COSMOS 1388","CIS","114.52","74.01","1,474","1,393","0.01","0.00","0.00","0.01","","1982-07-21","","false","false","false","false"
"13367","1982-072A","LANDSAT 4","US","95.23","98.19","539","521","0.00","0.00","0.00","0.01","","1982-07-16","","false","false","false","false"
"13353","1982-069A","COSMOS 1386","CIS","104.63","82.96","1,006","948","0.00","0.00","0.00","0.01","","1982-07-07","","false","false","false","false"
"13301","1982-066A","COSMOS 1383","CIS","105.22","82.93","1,025","984","0.00","0.00","0.00","0.01","","1982-06-29","","false","false","false","false"
"13295","1982-064A","COSMOS 1382","CIS","717.71","67.79","34,479","5,873","0.54","0.00","0.00","","","1982-06-25","","false","false","false","false"
"13271","1982-059A","COSMOS 1378","CIS","94.92","82.47","522","508","0.00","0.00","0.00","0.01","","1982-06-10","","false","false","false","false"
"13269","1982-058A","WESTAR 5","US","1,451.36","15.17","36,158","36,011","0.00","0.00","0.00","","","1982-05-31","","false","false","false","false"
"13259","1982-055A","COSMOS 1375","CIS","104.15","65.83","964","946","0.00","0.00","0.00","0.06","","1982-06-06","","false","false","false","false"
"13243","1982-052A","COSMOS 1372","CIS","103.90","64.90","962","924","0.00","0.00","0.00","0.00","","1982-06-01","","false","false","false","false"
"13241","1982-051A","COSMOS 1371","CIS","100.59","74.04","797","776","0.00","0.00","0.00","0.01","","1982-06-01","","false","false","false","false"
"13205","1982-045A","COSMOS 1367","CIS","718.89","70.74","33,486","6,923","0.50","0.00","0.00","","","1982-05-20","","false","false","false","false"
"13177","1982-044A","COSMOS 1366","CIS","1,436.24","15.48","35,803","35,776","0.00","0.00","0.00","","","1982-05-17","","false","false","false","false"
"13175","1982-043A","COSMOS 1365","CIS","103.63","65.07","964","897","0.00","0.00","0.00","0.00","","1982-05-14","","false","false","false","false"
"13172","1982-041C","OPS 6553","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1982-05-11","","false","false","false","false"
"13167","1982-040H","COSMOS 1364","CIS","115.96","74.01","1,524","1,473","0.00","0.00","0.00","0.01","","1982-05-06","","false","false","false","false"
"13166","1982-040G","COSMOS 1363","CIS","115.75","74.01","1,504","1,474","0.00","0.00","0.00","0.01","","1982-05-06","","false","false","false","false"
"13165","1982-040F","COSMOS 1362","CIS","115.56","74.01","1,495","1,467","0.00","0.00","0.00","0.01","","1982-05-06","","false","false","false","false"
"13164","1982-040E","COSMOS 1361","CIS","115.37","74.01","1,484","1,460","0.00","0.00","0.00","0.01","","1982-05-06","","false","false","false","false"
"13163","1982-040D","COSMOS 1360","CIS","115.19","74.01","1,482","1,446","0.00","0.00","0.00","0.01","","1982-05-06","","false","false","false","false"
"13162","1982-040C","COSMOS 1359","CIS","115.02","74.01","1,480","1,433","0.00","0.00","0.00","0.01","","1982-05-06","","false","false","false","false"
"13161","1982-040B","COSMOS 1358","CIS","114.84","74.01","1,480","1,416","0.00","0.00","0.00","0.01","","1982-05-06","","false","false","false","false"
"13160","1982-040A","COSMOS 1357","CIS","114.65","74.01","1,479","1,400","0.01","0.00","0.00","0.01","","1982-05-06","","false","false","false","false"
"13153","1982-039A","COSMOS 1356","CIS","94.30","81.09","487","483","0.00","0.00","0.00","0.01","","1982-05-05","","false","false","false","false"
"13148","1982-037A","COSMOS 1354","CIS","100.58","74.04","793","779","0.00","0.00","0.00","0.01","","1982-04-28","","false","false","false","false"
"13129","1982-031A","INSAT 1A","IND","1,436.44","14.39","35,872","35,714","0.00","0.00","0.00","","","1982-04-10","","false","false","false","false"
"13127","1982-030A","COSMOS 1349","CIS","104.82","82.93","1,010","962","0.00","0.00","0.00","0.01","","1982-03-31","","false","false","false","false"
"13124","1982-029A","COSMOS 1348","CIS","718.96","72.35","32,517","7,896","0.46","0.00","0.00","","","1982-04-07","","false","false","false","false"
"13120","1982-027A","COSMOS 1346","CIS","93.29","81.14","437","434","0.00","0.00","0.00","0.01","","1982-03-31","","false","false","false","false"
"13113","1982-025A","METEOR 2-8","CIS","103.95","82.54","958","932","0.00","0.00","0.00","0.01","","1982-03-25","","false","false","false","false"
"13110","1982-024A","COSMOS 1344","CIS","104.81","82.92","1,007","964","0.00","0.00","0.00","0.01","","1982-03-24","","false","false","false","false"
"13092","1982-020A","GORIZONT 5","CIS","1,461.44","15.46","36,434","36,128","0.00","0.00","0.00","","","1982-03-15","","false","false","false","false"
"13086","1982-019A","OPS 8701","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1982-03-06","","false","false","false","false"
"13083","1982-017A","INTELSAT 504","ITSO","1,451.18","15.12","36,218","35,945","0.00","0.00","0.00","","","1982-03-05","","false","false","false","false"
"13080","1982-016A","COSMOS 1341","CIS","716.89","68.65","35,576","4,735","0.58","0.00","0.00","","","1982-03-03","","false","false","false","false"
"13070","1982-015A","MOLNIYA 1-53","CIS","717.55","62.79","39,254","1,089","0.72","0.00","0.00","","","1982-02-26","","false","false","false","false"
"13069","1982-014A","WESTAR 4","US","1,443.42","15.04","35,948","35,912","0.00","0.00","0.00","","","1982-02-26","","false","false","false","false"
"13067","1982-013A","COSMOS 1340","CIS","95.04","81.19","523","518","0.00","0.00","0.00","0.01","","1982-02-19","","false","false","false","false"
"13065","1982-012A","COSMOS 1339","CIS","104.69","82.90","1,012","949","0.00","0.00","0.00","0.01","","1982-02-17","","false","false","false","false"
"13056","1982-009A","EKRAN 8","CIS","1,440.99","14.50","36,006","35,759","0.00","0.00","0.00","","","1982-02-05","","false","false","false","false"
"13035","1982-004A","SATCOM 4","US","1,445.88","15.09","36,011","35,945","0.00","0.00","0.00","","","1982-01-16","","false","false","false","false"
"13033","1982-003A","COSMOS 1333","CIS","104.87","82.95","1,012","965","0.00","0.00","0.00","0.01","","1982-01-14","","false","false","false","false"
"13027","1982-001A","COSMOS 1331","CIS","100.25","74.05","787","754","0.00","0.00","0.00","0.01","","1982-01-07","","false","false","false","false"
"13012","1981-123A","MOLNIYA 1-52","CIS","717.33","64.54","37,629","2,703","0.66","0.00","0.00","","","1981-12-23","","false","false","false","false"
"13011","1981-122B","CAT 4","ESA","465.77","10.28","26,771","281","0.67","0.00","0.00","","","1981-12-20","","false","false","false","false"
"13010","1981-122A","MARECS A","ESA","1,515.16","15.68","37,838","36,803","0.01","0.00","0.00","","","1981-12-20","","false","false","false","false"
"13002","1981-120F","RADIO 6","CIS","118.64","82.96","1,662","1,578","0.01","0.00","0.00","0.02","","1981-12-17","","false","false","false","false"
"13001","1981-120E","RADIO 7","CIS","119.12","82.96","1,660","1,623","0.00","0.00","0.00","","","1981-12-17","","false","false","false","false"
"13000","1981-120D","RADIO 4","CIS","119.32","82.96","1,666","1,635","0.00","0.00","0.00","","","1981-12-17","","false","false","false","false"
"12999","1981-120C","RADIO 5","CIS","119.48","82.96","1,670","1,645","0.00","0.00","0.00","","","1981-12-17","","false","false","false","false"
"12998","1981-120B","RADIO 8","CIS","119.69","82.96","1,681","1,652","0.00","0.00","0.00","","","1981-12-17","","false","false","false","false"
"12997","1981-120A","RADIO 3","CIS","118.44","82.96","1,657","1,565","0.01","0.00","0.00","0.02","","1981-12-17","","false","false","false","false"
"12994","1981-119A","INTELSAT 503","ITSO","1,447.68","15.07","36,116","35,910","0.00","0.00","0.00","","","1981-12-15","","false","false","false","false"
"12987","1981-117A","COSMOS 1328","CIS","95.68","82.52","559","544","0.00","0.00","0.00","0.01","","1981-12-03","","false","false","false","false"
"12982","1981-116H","COSMOS 1327","CIS","116.92","73.98","1,603","1,482","0.01","0.00","0.00","0.01","","1981-11-28","","false","false","false","false"
"12981","1981-116G","COSMOS 1326","CIS","117.00","73.98","1,611","1,481","0.01","0.00","0.00","0.01","","1981-11-28","","false","false","false","false"
"12980","1981-116F","COSMOS 1325","CIS","117.06","73.98","1,616","1,482","0.01","0.00","0.00","0.01","","1981-11-28","","false","false","false","false"
"12979","1981-116E","COSMOS 1324","CIS","117.10","73.98","1,619","1,482","0.01","0.00","0.00","0.01","","1981-11-28","","false","false","false","false"
"12978","1981-116D","COSMOS 1323","CIS","117.15","73.98","1,624","1,482","0.01","0.00","0.00","0.01","","1981-11-28","","false","false","false","false"
"12977","1981-116C","COSMOS 1322","CIS","117.20","73.98","1,628","1,482","0.01","0.00","0.00","0.01","","1981-11-28","","false","false","false","false"
"12976","1981-116B","COSMOS 1321","CIS","117.23","73.99","1,631","1,482","0.01","0.00","0.00","0.01","","1981-11-28","","false","false","false","false"
"12975","1981-116A","COSMOS 1320","CIS","117.26","73.99","1,634","1,482","0.01","0.00","0.00","0.01","","1981-11-28","","false","false","false","false"
"12967","1981-114A","SATCOM 3R","US","1,438.51","14.99","35,856","35,812","0.00","0.00","0.00","","","1981-11-20","","false","false","false","false"
"12938","1981-110A","VENERA 14 BUS","CIS","","","","","","0.00","0.00","","HELIOCENTRIC ORBIT (SUN)","1981-11-04","","false","false","false","false"
"12933","1981-108A","COSMOS 1317","CIS","718.92","71.81","32,502","7,909","0.46","0.00","0.00","","","1981-10-31","","false","false","false","false"
"12930","1981-107A","OPS 4029","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1981-10-31","","false","false","false","false"
"12927","1981-106A","VENERA 13 BUS","CIS","","","","","","0.00","0.00","","HELIOCENTRIC ORBIT (SUN)","1981-10-30","","false","false","false","false"
"12903","1981-103A","COSMOS 1315","CIS","92.18","81.13","383","380","0.00","0.00","0.00","0.01","","1981-10-13","","false","false","false","false"
"12897","1981-102A","RADUGA 10","CIS","1,436.43","14.26","35,822","35,764","0.00","0.00","0.00","","","1981-09-30","","false","false","false","false"
"12879","1981-098A","COSMOS 1312","CIS","115.91","82.60","1,503","1,491","0.00","0.00","0.00","0.01","","1980-12-31","","false","false","false","false"
"12855","1981-096A","SBS 2","US","1,438.20","14.87","35,849","35,807","0.00","0.00","0.00","","","1980-12-31","","false","false","false","false"
"12848","1981-094A","AUREOLE 3","FR","101.60","82.49","1,284","385","0.06","0.00","0.00","0.01","","1980-12-31","","false","false","false","false"
"12835","1981-091A","COSMOS 1308","CIS","104.70","82.92","1,001","960","0.00","0.00","0.00","0.01","","1980-12-31","","false","false","false","false"
"12818","1981-088A","COSMOS 1305","CIS","263.70","63.50","13,343","1,144","0.45","0.00","0.00","","","1980-12-31","","false","false","false","false"
"12808","1981-081C","COSMOS 1299 FUEL CORE","CIS","103.70","65.12","951","916","0.00","0.00","0.00","0.00","","1980-12-31","","false","false","false","false"
"12803","1981-087A","COSMOS 1304","CIS","103.79","82.94","972","904","0.00","0.00","0.00","0.01","","1980-12-31","","false","false","false","false"
"12791","1981-084A","COSMOS 1302","CIS","100.43","74.03","792","765","0.00","0.00","0.00","0.01","","1980-12-31","","false","false","false","false"
"12785","1981-082A","COSMOS 1300","CIS","95.16","82.50","528","525","0.00","0.00","0.00","0.01","","1980-12-31","","false","false","false","false"
"12783","1981-081A","COSMOS 1299","CIS","103.95","65.12","979","911","0.00","0.00","0.00","0.00","","1980-12-31","","false","false","false","false"
"12681","1981-077A","COSMOS 1295","CIS","104.63","82.92","1,009","945","0.00","0.00","0.00","0.01","","1980-12-31","","false","false","false","false"
"12677","1981-076A","HIMAWARI 2 (GMS 2)","JPN","1,446.49","14.78","36,039","35,941","0.00","0.00","0.00","","","1980-12-31","","false","false","false","false"
"12645","1981-075A","INTERCOSMOS 22","CIS","101.54","81.22","876","786","0.01","0.00","0.00","0.01","","1980-12-31","","false","false","false","false"
"12643","1981-074H","COSMOS 1294","CIS","114.40","74.03","1,464","1,393","0.00","0.00","0.00","0.01","","1980-12-31","","false","false","false","false"
"12642","1981-074G","COSMOS 1293","CIS","114.59","74.03","1,465","1,408","0.00","0.00","0.00","0.01","","1980-12-31","","false","false","false","false"
"12641","1981-074F","COSMOS 1292","CIS","115.32","74.03","1,477","1,463","0.00","0.00","0.00","0.01","","1980-12-31","","false","false","false","false"
"12640","1981-074E","COSMOS 1291","CIS","115.12","74.03","1,464","1,458","0.00","0.00","0.00","0.01","","1980-12-31","","false","false","false","false"
"12639","1981-074D","COSMOS 1290","CIS","114.94","74.04","1,465","1,441","0.00","0.00","0.00","0.01","","1980-12-31","","false","false","false","false"
"12638","1981-074C","COSMOS 1289","CIS","114.77","74.04","1,465","1,425","0.00","0.00","0.00","0.01","","1980-12-31","","false","false","false","false"
"12637","1981-074B","COSMOS 1288","CIS","115.51","74.03","1,493","1,464","0.00","0.00","0.00","0.01","","1980-12-31","","false","false","false","false"
"12636","1981-074A","COSMOS 1287","CIS","115.73","74.03","1,512","1,465","0.00","0.00","0.00","0.01","","1980-12-31","","false","false","false","false"
"12635","1981-073A","FLTSATCOM 5","US","1,460.34","19.73","36,295","36,224","0.00","0.00","0.00","","","1980-12-31","","false","false","false","false"
"12627","1981-071A","COSMOS 1285","CIS","727.06","69.21","35,725","5,087","0.57","0.00","0.00","","","1980-12-31","","false","false","false","false"
"12624","1981-070A","DYNAMICS EXPLORER 1","US","408.60","89.87","23,221","503","0.62","0.00","0.00","","","1980-12-31","","false","false","false","false"
"12618","1981-069A","RADUGA 9","CIS","1,436.03","14.24","35,794","35,776","0.00","0.00","0.00","","","1981-07-30","","false","false","false","false"
"12585","1981-065A","METEOR PRIRODA","CIS","94.97","97.34","528","506","0.00","0.00","0.00","0.01","","1981-07-10","","false","false","false","false"
"12564","1981-061A","EKRAN 7","CIS","1,435.62","14.21","35,781","35,773","0.00","0.00","0.00","","","1981-06-26","","false","false","false","false"
"12553","1981-059A","NOAA 7","US","101.62","98.93","843","827","0.00","0.00","0.00","0.01","","1981-06-23","","false","false","false","false"
"12551","1981-021C","COSMOS 1249 FUEL CORE","CIS","103.56","64.97","949","905","0.00","0.00","0.00","0.00","","1981-03-05","","false","false","false","false"
"12546","1981-057C","CAT 3","ESA","395.57","10.12","22,748","196","0.63","0.00","0.00","","","1981-06-19","","false","false","false","false"
"12545","1981-057B","APPLE","IND","1,439.53","14.44","35,963","35,745","0.00","0.00","0.00","","","1981-06-19","","false","false","false","false"
"12544","1981-057A","METEOSAT 2","ESA","1,458.58","15.31","36,356","36,095","0.00","0.00","0.00","","","1981-06-19","","false","false","false","false"
"12504","1981-053A","COSMOS 1275","CIS","104.78","82.96","1,013","956","0.00","0.00","0.00","0.01","","1981-06-04","","false","false","false","false"
"12474","1981-050A","INTELSAT 501","ITSO","1,456.72","15.23","36,212","36,167","0.00","0.00","0.00","","","1981-05-23","","false","false","false","false"
"12472","1981-049A","GOES 5","US","1,436.81","14.76","35,819","35,782","0.00","0.00","0.00","","","1981-05-22","","false","false","false","false"
"12458","1981-044A","NOVA 1","US","108.85","89.99","1,184","1,164","0.00","0.00","0.00","0.03","","1981-05-15","","false","false","false","false"
"12456","1981-043A","METEOR 2-7","CIS","102.11","81.27","893","824","0.00","0.00","0.00","0.01","","1981-05-14","","false","false","false","false"
"12442","1981-041A","COSMOS 1269","CIS","100.56","74.06","792","778","0.00","0.00","0.00","0.01","","1981-05-07","","false","false","false","false"
"12435","1981-037D","COSMOS 1266 FUEL CORE","CIS","103.37","64.77","941","894","0.00","0.00","0.00","0.00","","1981-04-21","","false","false","false","false"
"12418","1981-038A","OPS 7225","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1981-04-24","","false","false","false","false"
"12409","1981-037A","COSMOS 1266","CIS","103.57","64.76","951","903","0.00","0.00","0.00","0.00","","1981-04-21","","false","false","false","false"
"12388","1981-033A","COSMOS 1263","CIS","102.58","82.96","1,380","382","0.07","0.00","0.00","0.01","","1981-03-31","","false","false","false","false"
"12376","1981-031A","COSMOS 1261","CIS","717.33","69.21","35,202","5,131","0.57","0.00","0.00","","","1981-03-31","","false","false","false","false"
"12351","1981-027A","RADUGA 8","CIS","1,434.29","14.18","36,124","35,379","0.01","0.00","0.00","","","1981-03-18","","false","false","false","false"
"12339","1981-025A","OPS 7350","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1981-03-16","","false","false","false","false"
"12327","1981-022H","COSMOS 1257","CIS","115.40","74.03","1,479","1,468","0.00","0.00","0.00","0.01","","1981-03-06","","false","false","false","false"
"12326","1981-022G","COSMOS 1256","CIS","115.24","74.03","1,477","1,456","0.00","0.00","0.00","0.01","","1981-03-06","","false","false","false","false"
"12325","1981-022F","COSMOS 1255","CIS","115.07","74.03","1,472","1,445","0.00","0.00","0.00","0.01","","1981-03-06","","false","false","false","false"
"12324","1981-022E","COSMOS 1254","CIS","114.92","74.03","1,472","1,432","0.00","0.00","0.00","0.01","","1981-03-06","","false","false","false","false"
"12323","1981-022D","COSMOS 1253","CIS","115.59","74.03","1,496","1,468","0.00","0.00","0.00","0.01","","1981-03-06","","false","false","false","false"
"12322","1981-022C","COSMOS 1252","CIS","114.76","74.03","1,471","1,418","0.00","0.00","0.00","0.01","","1981-03-06","","false","false","false","false"
"12321","1981-022B","COSMOS 1251","CIS","114.61","74.03","1,473","1,403","0.00","0.00","0.00","0.01","","1981-03-06","","false","false","false","false"
"12320","1981-022A","COSMOS 1250","CIS","114.45","74.03","1,472","1,389","0.01","0.00","0.00","0.01","","1981-03-06","","false","false","false","false"
"12319","1981-021A","COSMOS 1249","CIS","103.85","64.96","979","902","0.01","0.00","0.00","0.00","","1981-03-05","","false","false","false","false"
"12309","1981-018A","ESIAFI 1 (COMSTAR 4)","US","1,436.04","14.68","35,790","35,781","0.00","0.00","0.00","","","1981-02-21","","false","false","false","false"
"12303","1981-016A","COSMOS 1247","CIS","711.14","68.12","35,459","4,568","0.59","0.00","0.00","","","1981-02-19","","false","false","false","false"
"12297","1981-013A","COSMOS 1244","CIS","104.73","82.95","1,003","960","0.00","0.00","0.00","0.01","","1981-02-12","","false","false","false","false"
"12295","1981-012A","KIKU 3 (ETS 4)","JPN","264.72","28.41","14,242","315","0.51","0.00","0.00","","","1981-02-11","","false","false","false","false"
"12156","1981-009A","MOLNIYA 1-49","CIS","700.03","64.57","36,938","2,537","0.66","0.00","0.00","","","1981-01-30","","false","false","false","false"
"12149","1981-006A","COSMOS 1241","CIS","104.94","65.82","1,005","979","0.00","0.00","0.00","0.00","","1981-01-21","","false","false","false","false"
"12138","1981-003A","COSMOS 1238","CIS","103.51","82.95","1,457","392","0.07","0.00","0.00","0.00","","1981-01-16","","false","false","false","false"
"12120","1980-104A","EKRAN 6","CIS","1,436.83","14.10","35,821","35,781","0.00","0.00","0.00","","","1980-12-26","","false","false","false","false"
"12114","1980-102H","COSMOS 1235","CIS","114.63","73.99","1,465","1,413","0.00","0.00","0.00","0.01","","1980-12-23","","false","false","false","false"
"12113","1980-102G","COSMOS 1234","CIS","114.59","73.99","1,465","1,409","0.00","0.00","0.00","0.01","","1980-12-23","","false","false","false","false"
"12112","1980-102F","COSMOS 1233","CIS","114.69","73.99","1,465","1,418","0.00","0.00","0.00","0.01","","1980-12-23","","false","false","false","false"
"12111","1980-102E","COSMOS 1232","CIS","114.63","73.99","1,465","1,412","0.00","0.00","0.00","0.01","","1980-12-23","","false","false","false","false"
"12110","1980-102D","COSMOS 1231","CIS","114.55","73.99","1,465","1,406","0.00","0.00","0.00","0.01","","1980-12-23","","false","false","false","false"
"12109","1980-102C","COSMOS 1230","CIS","114.48","73.99","1,464","1,399","0.00","0.00","0.00","0.01","","1980-12-23","","false","false","false","false"
"12108","1980-102B","COSMOS 1229","CIS","114.64","73.99","1,465","1,414","0.00","0.00","0.00","0.01","","1980-12-23","","false","false","false","false"
"12107","1980-102A","COSMOS 1228","CIS","114.41","74.00","1,464","1,393","0.00","0.00","0.00","0.01","","1980-12-23","","false","false","false","false"
"12093","1980-100A","OPS 5805","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","1980-12-13","","false","false","false","false"
"12091","1980-099A","COSMOS 1226","CIS","104.77","82.94","1,009","958","0.00","0.00","0.00","0.01","","1980-12-10","","false","false","false","false"
"12089","1980-098A","INTELSAT 502","ITSO","1,456.19","15.19","36,236","36,122","0.00","0.00","0.00","","","1980-12-06","","false","false","false","false"
"12087","1980-097A","COSMOS 1225","CIS","104.77","82.95","1,026","941","0.01","0.00","0.00","0.01","","1980-12-05","","false","false","false","false"
"12078","1980-095A","COSMOS 1223","CIS","717.24","70.67","33,015","7,313","0.48","0.00","0.00","","","1980-11-27","","false","false","false","false"
"12065","1980-091A","SBS 1","US","1,442.65","15.11","35,941","35,889","0.00","0.00","0.00","","","1980-11-15","","false","false","false","false"
"12046","1980-087A","OPS 6394 (FLTSATCOM 4)","US","","","","","","0.00","0.00","","&quot;,","1980-10-31","","false","false","false","false"
"12032","1980-085A","COSMOS 1217","CIS","716.50","68.65","37,636","2,656","0.66","0.00","0.00","","","1980-10-24","","false","false","false","false"
"12003","1980-081A","RADUGA 7","CIS","1,436.28","13.91","35,841","35,740","0.00","0.00","0.00","","","1980-10-05","","false","false","false","false"
"11971","1980-034D","COSMOS 1176 FUEL CORE","CIS","103.09","64.84","928","882","0.00","0.00","0.00","0.00","","1980-04-29","","false","false","false","false"
"11964","1980-074A","GOES 4","US","1,451.15","14.92","36,211","35,951","0.00","0.00","0.00","","","1980-01-01","","false","false","false","false"
"11962","1980-073A","METEOR 2-6","CIS","102.10","81.22","884","832","0.00","0.00","0.00","0.01","","1980-01-01","","false","false","false","false"
"11896","1980-063A","MOLNIYA 3-13","CIS","717.80","62.83","39,032","1,323","0.71","0.00","0.00","","","1980-07-18","","false","false","false","false"
"11890","1980-060A","EKRAN 5","CIS","1,436.08","0.05","35,834","35,738","0.00","0.00","0.00","","","1980-07-15","","false","false","false","false"
"11882","1980-058H","COSMOS 1199","CIS","116.02","74.02","1,531","1,473","0.00","0.00","0.00","0.01","","1980-06-30","","false","false","false","false"
"11881","1980-058G","COSMOS 1198","CIS","115.78","74.02","1,509","1,473","0.00","0.00","0.00","0.01","","1980-06-30","","false","false","false","false"
"11880","1980-058F","COSMOS 1197","CIS","115.57","74.02","1,492","1,471","0.00","0.00","0.00","0.01","","1980-06-30","","false","false","false","false"
"11879","1980-058E","COSMOS 1196","CIS","115.35","74.02","1,476","1,467","0.00","0.00","0.00","0.01","","1980-06-30","","false","false","false","false"
"11878","1980-058D","COSMOS 1195","CIS","115.15","74.02","1,475","1,449","0.00","0.00","0.00","0.01","","1980-06-30","","false","false","false","false"
"11877","1980-058C","COSMOS 1194","CIS","114.95","74.02","1,474","1,432","0.00","0.00","0.00","0.01","","1980-06-30","","false","false","false","false"
"11876","1980-058B","COSMOS 1193","CIS","114.75","74.02","1,474","1,414","0.00","0.00","0.00","0.01","","1980-06-30","","false","false","false","false"
"11875","1980-058A","COSMOS 1192","CIS","114.54","74.02","1,474","1,396","0.00","0.00","0.00","0.01","","1980-06-30","","false","false","false","false"
"11871","1980-057A","COSMOS 1191","CIS","716.76","67.89","35,303","5,001","0.57","0.00","0.00","","","1980-07-02","","false","false","false","false"
"11869","1980-056A","COSMOS 1190","CIS","100.46","74.05","791","770","0.00","0.00","0.00","0.01","","1980-07-01","","false","false","false","false"
