NORAD ID,COSPAR ID,Name,Source,Period,Inclination (deg),Apogee (km),Perigee (km),Eccentric,Radar Cross Section,Size,A/M,Orbit Memo,Launch Time,Deacy Time,Is Active Satellite,Decay?,Debris?,Rocket?
"39464","2013-072C","FIREBIRD B","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","2013-12-06","","true","false","false","false"
"39463","2013-072B","FIREBIRD A","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","2013-12-06","","true","false","false","false"
"39462","2013-072A","USA 247","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","2013-12-06","","true","false","false","false"
"39460","2013-071A","SES 8","SES","1,436.13","0.05","35,793","35,782","0.00","0.00","0.00","","","2013-12-03","","true","false","false","false"
"39455","2013-068A","SHIYUAN 5 (SY-5)","PRC","99.75","97.94","756","738","0.00","0.00","0.00","0.01","","2013-11-25","","true","false","false","false"
"39453","2013-067C","SWARM C","ESA","93.72","87.35","459","454","0.00","0.00","0.00","0.01","","2013-11-22","","true","false","false","false"
"39452","2013-067B","SWARM A","ESA","93.72","87.35","459","454","0.00","0.00","0.00","0.01","","2013-11-22","","true","false","false","false"
"39451","2013-067A","SWARM B","ESA","94.81","87.76","512","507","0.00","0.00","0.00","-0.00","","2013-11-22","","true","false","false","false"
"39448","2013-066AJ","BPA 3/SL-24","CIS","107.27","97.68","1,610","590","0.07","0.00","0.00","0.00","","2013-11-21","","false","false","false","false"
"39446","2013-066AG","UWE-3","GER","97.66","97.80","700","593","0.01","0.00","0.00","0.02","","2013-11-21","","true","false","false","false"
"39445","2013-066AF","HINCUBE","NOR","97.33","97.75","673","589","0.01","0.00","0.00","0.02","","2013-11-21","","false","false","false","false"
"39444","2013-066AE","FUNCUBE 1","UK","97.48","97.80","683","594","0.01","0.00","0.00","0.02","","2013-11-21","","true","false","false","false"
"39443","2013-066AD","QUBESCOUT-S1","US","96.71","97.75","620","582","0.00","0.00","0.00","0.04","","2013-11-21","","false","false","false","false"
"39442","2013-066AC","PUCP-SAT 1","PER","96.80","97.76","628","582","0.00","0.00","0.00","0.02","","2013-11-21","","true","false","false","false"
"39441","2013-066AB","NEE 02 KRYSAOR","ECU","97.72","97.74","708","591","0.01","0.00","0.00","0.01","","2013-11-21","","false","false","false","false"
"39440","2013-066AA","CUBEBUG 2","ARGN","97.69","97.74","706","591","0.01","0.00","0.00","0.02","","2013-11-21","","true","false","false","false"
"39439","2013-066Z","FIRST-MOVE","GER","97.42","97.75","684","587","0.01","0.00","0.00","0.03","","2013-11-21","","false","false","false","false"
"39438","2013-066Y","VELOX-P 2","SING","97.55","97.74","692","591","0.01","0.00","0.00","0.02","","2013-11-21","","false","false","false","false"
"39437","2013-066X","BEAKERSAT 1","US","96.14","97.77","590","558","0.00","0.00","0.00","0.07","","2013-11-21","","false","false","false","false"
"39436","2013-066W","50 SAT","US","96.05","97.75","585","553","0.00","0.00","0.00","0.08","","2013-11-21","","true","false","false","false"
"39435","2013-066V","WREN","GER","97.02","97.80","638","594","0.00","0.00","0.00","","","2013-11-21","","true","false","false","false"
"39434","2013-066U","DOVE 4","US","96.45","97.76","609","568","0.00","0.00","0.00","0.05","","2013-11-21","","false","false","false","false"
"39433","2013-066T","HUMSAT D","SPN","96.75","97.76","626","580","0.00","0.00","0.00","0.02","","2013-11-21","","true","false","false","false"
"39432","2013-066S","ICUBE 1","PAKI","96.81","97.76","629","583","0.00","0.00","0.00","0.02","","2013-11-21","","true","false","false","false"
"39431","2013-066R","BRITE-PL","POL","99.61","97.78","886","594","0.02","0.00","0.00","0.01","","2013-11-21","","true","false","false","false"
"39430","2013-066Q","GOMX 1","DEN","98.79","97.73","810","592","0.02","0.00","0.00","0.02","","2013-11-21","","true","false","false","false"
"39429","2013-066P","DOVE 3","US","98.87","97.78","815","594","0.02","0.00","0.00","0.03","","2013-11-21","","true","false","false","false"
"39428","2013-066N","DELFI-N3XT","NETH","98.50","97.79","780","594","0.01","0.00","0.00","0.03","","2013-11-21","","false","false","false","false"
"39427","2013-066M","TRITON 1","UK","98.32","97.79","763","594","0.01","0.00","0.00","0.02","","2013-11-21","","false","false","false","false"
"39426","2013-066L","CINEMA 3","US","98.08","97.73","741","592","0.01","0.00","0.00","0.01","","2013-11-21","","true","false","false","false"
"39425","2013-066K","APRIZESAT 8","US","97.34","97.80","669","594","0.01","0.00","0.00","0.01","","2013-11-21","","true","false","false","false"
"39424","2013-066J","CINEMA 2","US","97.89","97.74","724","592","0.01","0.00","0.00","0.02","","2013-11-21","","true","false","false","false"
"39423","2013-066H","WNISAT 1","JPN","99.16","97.72","844","593","0.02","0.00","0.00","0.01","","2013-11-21","","true","false","false","false"
"39422","2013-066G","STSAT 3","SKOR","96.77","97.76","620","588","0.00","0.00","0.00","0.01","","2013-11-21","","true","false","false","false"
"39421","2013-066F","UNISAT 5","IT","96.91","97.75","633","589","0.00","0.00","0.00","0.01","","2013-11-21","","true","false","false","false"
"39420","2013-066E","OPTOS","SPN","98.58","97.73","789","592","0.01","0.00","0.00","0.02","","2013-11-21","","true","false","false","false"
"39419","2013-066D","DUBAISAT 2","UAE","96.49","97.76","599","582","0.00","0.00","0.00","0.01","","2013-11-21","","true","false","false","false"
"39418","2013-066C","SKYSAT 1","US","96.20","97.77","592","562","0.00","0.00","0.00","0.01","","2013-11-21","","true","false","false","false"
"39417","2013-066B","ZACUBE","SAFR","97.35","97.75","674","590","0.01","0.00","0.00","0.02","","2013-11-21","","true","false","false","false"
"39416","2013-066A","APRIZESAT 7","US","97.11","97.75","649","591","0.00","0.00","0.00","0.01","","2013-11-21","","true","false","false","false"
"39410","2013-065A","YAOGAN 19","PRC","109.51","100.43","1,207","1,201","0.00","0.00","0.00","0.01","","2013-11-20","","true","false","false","false"
"39408","2013-064AE","PROMETHEUS 1-3","US","93.37","40.50","446","433","0.00","0.00","0.00","0.02","","2013-11-20","","true","false","false","false"
"39407","2013-064AD","VERMONT LUNAR","US","93.33","40.52","444","432","0.00","0.00","0.00","0.02","","2013-11-20","","true","false","false","false"
"39406","2013-064AC","PROMETHEUS 1-1","US","93.37","40.50","446","433","0.00","0.00","0.00","0.02","","2013-11-20","","false","false","false","false"
"39405","2013-064AB","CHARGERSAT","US","93.55","40.50","454","442","0.00","0.00","0.00","0.02","","2013-11-20","","true","false","false","false"
"39404","2013-064AA","FIREFLY","US","93.83","40.51","465","458","0.00","0.00","0.00","0.01","","2013-11-20","","false","false","false","false"
"39403","2013-064Z","HO OPONOPONO 2","US","94.02","40.53","473","469","0.00","0.00","0.00","0.01","","2013-11-20","","false","false","false","false"
"39402","2013-064Y","SWAMPSAT","US","93.39","40.49","447","433","0.00","0.00","0.00","0.02","","2013-11-20","","false","false","false","false"
"39401","2013-064X","PROMETHEUS 1-8","US","93.36","40.51","447","432","0.00","0.00","0.00","0.02","","2013-11-20","","false","false","false","false"
"39400","2013-064W","TRAILBLAZER","US","93.61","40.51","458","444","0.00","0.00","0.00","0.02","","2013-11-20","","true","false","false","false"
"39399","2013-064V","PROMETHEUS 1-7","US","93.36","40.52","446","432","0.00","0.00","0.00","0.02","","2013-11-20","","false","false","false","false"
"39398","2013-064U","BLACK KNIGHT","US","93.01","40.52","430","415","0.00","0.00","0.00","0.02","","2013-11-20","","false","false","false","false"
"39397","2013-064T","HORUS","US","93.87","40.50","467","461","0.00","0.00","0.00","0.01","","2013-11-20","","false","false","false","false"
"39396","2013-064S","ORS TECH 2","US","92.25","40.51","397","373","0.00","0.00","0.00","0.03","","2013-11-20","","true","false","false","false"
"39395","2013-064R","COPPER","US","93.48","40.50","451","438","0.00","0.00","0.00","0.02","","2013-11-20","","true","false","false","false"
"39394","2013-064Q","PROMETHEUS 1-6","US","93.38","40.51","447","433","0.00","0.00","0.00","0.02","","2013-11-20","","true","false","false","false"
"39393","2013-064P","PROMETHEUS 1-5","US","93.35","40.52","446","431","0.00","0.00","0.00","0.02","","2013-11-20","","true","false","false","false"
"39392","2013-064N","SENSE SV2","US","93.95","40.50","471","464","0.00","0.00","0.00","0.01","","2013-11-20","","false","false","false","false"
"39391","2013-064M","PROMETHEUS 1-2","US","93.38","40.50","446","434","0.00","0.00","0.00","0.02","","2013-11-20","","true","false","false","false"
"39390","2013-064L","PROMETHEUS 1-4","US","93.38","40.50","446","434","0.00","0.00","0.00","0.02","","2013-11-20","","true","false","false","false"
"39389","2013-064K","NPS-SCAT","US","93.29","40.49","443","428","0.00","0.00","0.00","0.02","","2013-11-20","","true","false","false","false"
"39388","2013-064J","SENSE SV1","US","92.06","40.52","385","367","0.00","0.00","0.00","0.02","","2013-11-20","","false","false","false","false"
"39387","2013-064H","ORS TECH 1","US","92.08","40.51","389","364","0.00","0.00","0.00","0.03","","2013-11-20","","true","false","false","false"
"39386","2013-064G","ORSES","US","93.44","40.50","449","437","0.00","0.00","0.00","0.02","","2013-11-20","","true","false","false","false"
"39385","2013-064F","TJ3SAT","US","93.18","40.52","436","424","0.00","0.00","0.00","0.02","","2013-11-20","","true","false","false","false"
"39384","2013-064E","KYSAT II","US","90.77","40.48","327","298","0.00","0.00","0.00","0.03","","2013-11-20","","true","false","false","false"
"39383","2013-064D","DRAGONSAT","US","93.69","40.50","461","449","0.00","0.00","0.00","0.02","","2013-11-20","","true","false","false","false"
"39381","2013-064B","PHONESAT 2.4","US","93.75","40.50","464","452","0.00","0.00","0.00","0.02","","2013-11-20","","true","false","false","false"
"39380","2013-064A","STPSAT-3","US","94.35","40.51","489","486","0.00","0.00","0.00","0.01","","2013-11-20","","true","false","false","false"
"39378","2013-063A","MAVEN","US","","","","","","0.00","0.00","","MARS ORBIT","2013-11-18","","false","false","false","false"
"39375","2013-062A","RADUGA 1M-3","CIS","1,436.09","0.02","35,796","35,777","0.00","0.00","0.00","","","2013-11-11","","true","false","false","false"
"39370","2013-060A","MARS ORBITER MISSION","IND","","","","","","0.00","0.00","","HELIOCENTRIC ORBIT (SUN)","2013-11-05","","false","false","false","false"
"39363","2013-059A","YAOGAN 18","PRC","94.87","97.49","513","512","0.00","0.00","0.00","0.00","","2013-10-29","","true","false","false","false"
"39360","2013-058A","SIRIUS FM-6","US","1,436.09","0.02","35,790","35,783","0.00","0.00","0.00","","","2013-10-25","","true","false","false","false"
"39358","2013-057A","SJ-16","PRC","96.77","74.97","612","596","0.00","0.00","0.00","0.01","","2013-10-25","","true","false","false","false"
"39285","2013-056A","ASTRA 2E","SES","1,436.08","0.05","35,797","35,776","0.00","0.00","0.00","","","2012-12-28","","true","false","false","false"
"39271","2013-055G","CUSAT 2/FALCON 9","US","101.71","80.98","1,360","319","0.07","0.00","0.00","0.01","","2012-12-28","","false","false","false","false"
"39270","2013-055F","POPACS 3","US","102.48","80.99","1,427","324","0.08","0.00","0.00","0.00","","2012-12-28","","false","false","false","false"
"39269","2013-055E","POPACS 2","US","102.25","81.00","1,406","324","0.07","0.00","0.00","0.00","","2012-12-28","","false","false","false","false"
"39268","2013-055D","POPACS 1","US","101.86","81.01","1,368","325","0.07","0.00","0.00","0.01","","2012-12-28","","false","false","false","false"
"39267","2013-055C","DANDE","US","102.38","80.99","1,418","325","0.08","0.00","0.00","0.00","","2012-12-28","","true","false","false","false"
"39266","2013-055B","CUSAT 1","US","101.96","80.99","1,380","323","0.07","0.00","0.00","0.01","","2012-12-28","","true","false","false","false"
"39265","2013-055A","CASSIOPE","CA","102.18","80.98","1,400","323","0.07","0.00","0.00","0.00","","2012-12-28","","true","false","false","false"
"39262","2013-053A","KUAIZHOU 1 (KZ-1)","PRC","91.51","96.56","358","340","0.00","0.00","0.00","0.00","","2012-12-28","","true","false","false","false"
"39260","2013-052A","FENGYUN 3C","PRC","101.44","98.75","827","826","0.00","0.00","0.00","-0.00","","2012-12-28","","true","false","false","false"
"39256","2013-050A","AEHF 3 (USA 246)","US","","","","","","0.00","0.00","","&quot;,","2012-12-28","","true","false","false","false"
"39253","2013-049A","SPRINT A","JPN","106.26","29.72","1,155","952","0.01","0.00","0.00","0.03","","2012-12-28","","true","false","false","false"
"39251","2013-048C","GONETS M 07","CIS","115.85","82.49","1,506","1,483","0.00","0.00","0.00","0.04","","2012-12-28","","true","false","false","false"
"39250","2013-048B","GONETS M 06","CIS","115.86","82.48","1,508","1,481","0.00","0.00","0.00","0.06","","2012-12-28","","true","false","false","false"
"39249","2013-048A","GONETS M 05","CIS","115.86","82.48","1,506","1,483","0.00","0.00","0.00","0.51","","2012-12-28","","true","false","false","false"
"39241","2013-046C","YAOGAN 17C","PRC","107.05","63.42","1,131","1,049","0.01","0.00","0.00","-1.15","","2012-12-28","","true","false","false","false"
"39240","2013-046B","YAOGAN 17B","PRC","107.05","63.42","1,131","1,050","0.01","0.00","0.00","0.16","","2012-12-28","","true","false","false","false"
"39239","2013-046A","YAOGAN 17A","PRC","107.05","63.42","1,131","1,050","0.01","0.00","0.00","0.15","","2012-12-28","","true","false","false","false"
"39237","2013-045A","AMOS 4","ISRA","1,436.11","0.02","35,795","35,778","0.00","0.00","0.00","","","2012-12-28","","true","false","false","false"
"39234","2013-044B","GSAT 7","IND","1,436.10","0.05","35,829","35,744","0.00","0.00","0.00","","","2012-12-28","","true","false","false","false"
"39233","2013-044A","EUTE 25B","EUTE","1,436.05","0.05","35,792","35,779","0.00","0.00","0.00","","","2012-12-28","","true","false","false","false"
"39232","2013-043A","USA 245","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","2012-12-28","","true","false","false","false"
"39227","2013-042A","KOMPSAT 5","SKOR","95.71","97.60","557","549","0.00","0.00","0.00","0.01","","2012-12-28","","true","false","false","false"
"39222","2013-041A","WGS 6 (USA 244)","US","","","","","","0.00","0.00","","&quot;,","2012-12-28","","true","false","false","false"
"39216","2013-038B","INSAT 3D","IND","1,436.11","0.02","35,798","35,776","0.00","0.00","0.00","","","2013-07-25","","true","false","false","false"
"39215","2013-038A","ALPHASAT (I-4A F4)","IM","1,436.06","0.67","35,793","35,778","0.00","0.00","0.00","","","2013-07-25","","true","false","false","false"
"39210","2013-037C","PAYLOAD C","PRC","96.36","97.67","607","562","0.00","0.00","0.00","0.01","","2013-07-19","","true","false","false","false"
"39209","2013-037B","PAYLOAD B","PRC","98.11","98.03","672","664","0.00","0.00","0.00","0.01","","2013-07-19","","true","false","false","false"
"39208","2013-037A","PAYLOAD A","PRC","98.10","98.03","674","661","0.00","0.00","0.00","0.00","","2013-07-19","","true","false","false","false"
"39206","2013-036A","MUOS 2","US","","","","","","0.00","0.00","","&quot;,","2013-07-19","","true","false","false","false"
"39202","2013-035A","SJ-11-05","PRC","98.64","98.18","701","686","0.00","0.00","0.00","0.01","","2013-07-15","","true","false","false","false"
"39199","2013-034A","IRNSS R1A","IND","1,436.01","27.60","35,877","35,693","0.00","0.00","0.00","","","2013-07-01","","true","false","false","false"
"39197","2013-033A","IRIS","US","97.46","97.90","658","617","0.00","0.00","0.00","0.01","","2013-06-28","","true","false","false","false"
"39194","2013-032A","COSMOS 2487","CIS","94.38","74.73","490","487","0.00","0.00","0.00","0.01","","2013-06-27","","true","false","false","false"
"39191","2013-031D","O3B PFM","O3B","287.93","0.03","8,071","8,061","0.00","0.00","0.00","","","2013-06-25","","true","false","false","false"
"39190","2013-031C","O3B FM2","O3B","287.93","0.04","8,072","8,060","0.00","0.00","0.00","","","2013-06-25","","true","false","false","false"
"39189","2013-031B","O3B FM4","O3B","287.93","0.04","8,071","8,061","0.00","0.00","0.00","","","2013-06-25","","true","false","false","false"
